0.000000 	 2.458333333333333e+00 	 2.950000000000000e+00 	 3.873439123244964e+00 
0.000000 	 2.416666666666666e+00 	 2.900000000000000e+00 	 3.725540897051476e+00 
0.000000 	 2.375000000000000e+00 	 2.850000000000001e+00 	 3.580088458544534e+00 
0.000000 	 2.333333333333333e+00 	 2.800000000000001e+00 	 3.437079154704018e+00 
0.000000 	 2.291666666666666e+00 	 2.750000000000000e+00 	 3.296510161461089e+00 
0.000000 	 2.250000000000000e+00 	 2.700000000000000e+00 	 3.158378470160124e+00 
0.000000 	 2.208333333333333e+00 	 2.650000000000000e+00 	 3.022680872770554e+00 
0.000000 	 2.166666666666666e+00 	 2.600000000000001e+00 	 2.889413945720075e+00 
0.000000 	 2.125000000000000e+00 	 2.550000000000001e+00 	 2.758574032206681e+00 
0.000000 	 2.083333333333333e+00 	 2.500000000000000e+00 	 2.630157222831790e+00 
0.000000 	 2.041666666666666e+00 	 2.450000000000000e+00 	 2.504159334379823e+00 
0.000000 	 2.000000000000000e+00 	 2.400000000000000e+00 	 2.380575886551285e+00 
0.000000 	 1.958333333333333e+00 	 2.350000000000001e+00 	 2.259402076436544e+00 
0.000000 	 1.916666666666666e+00 	 2.300000000000001e+00 	 2.140632750495953e+00 
0.000000 	 1.875000000000000e+00 	 2.250000000000000e+00 	 2.024262373789286e+00 
0.000000 	 1.833333333333333e+00 	 2.200000000000000e+00 	 1.910284996173398e+00 
0.000000 	 1.791666666666666e+00 	 2.150000000000000e+00 	 1.798694215162479e+00 
0.000000 	 1.750000000000000e+00 	 2.100000000000001e+00 	 1.689483135120764e+00 
0.000000 	 1.708333333333333e+00 	 2.050000000000001e+00 	 1.582644322434098e+00 
0.000000 	 1.666666666666666e+00 	 2.000000000000000e+00 	 1.478169756286279e+00 
0.000000 	 1.625000000000000e+00 	 1.950000000000000e+00 	 1.376050774650690e+00 
0.000000 	 1.583333333333333e+00 	 1.900000000000000e+00 	 1.276278015100903e+00 
0.000000 	 1.541666666666666e+00 	 1.850000000000001e+00 	 1.178841350050735e+00 
0.000000 	 1.500000000000000e+00 	 1.800000000000001e+00 	 1.083729816061034e+00 
0.000000 	 1.458333333333333e+00 	 1.750000000000000e+00 	 9.909315369072895e-01 
0.000000 	 1.416666666666667e+00 	 1.700000000000000e+00 	 9.004336402018829e-01 
0.000000 	 1.375000000000000e+00 	 1.650000000000000e+00 	 8.122221675260994e-01 
0.000000 	 1.333333333333333e+00 	 1.600000000000001e+00 	 7.262819782752574e-01 
0.000000 	 1.291666666666667e+00 	 1.550000000000000e+00 	 6.425966477905960e-01 
0.000000 	 1.250000000000000e+00 	 1.500000000000000e+00 	 5.611483608923999e-01 
0.000000 	 1.208333333333333e+00 	 1.450000000000000e+00 	 4.819178027063020e-01 
0.000000 	 1.166666666666667e+00 	 1.400000000000000e+00 	 4.048840497798679e-01 
0.000000 	 1.125000000000000e+00 	 1.350000000000001e+00 	 3.300244660427292e-01 
0.000000 	 1.083333333333333e+00 	 1.300000000000000e+00 	 2.573146103385783e-01 
0.000000 	 1.041666666666667e+00 	 1.250000000000000e+00 	 1.867281652770662e-01 
0.000000 	 1.000000000000000e+00 	 1.200000000000000e+00 	 1.182369013194728e-01 
0.000000 	 9.583333333333330e-01 	 1.150000000000000e+00 	 5.181069572194169e-02 
0.000000 	 9.166666666666665e-01 	 1.100000000000001e+00 	 -1.258236627083387e-02 
0.000000 	 8.750000000000000e-01 	 1.050000000000000e+00 	 -7.497577010896517e-02 
0.000000 	 8.333333333333330e-01 	 1.000000000000000e+00 	 -1.354041786443116e-01 
0.000000 	 7.916666666666665e-01 	 9.500000000000002e-01 	 -1.939027966245390e-01 
0.000000 	 7.500000000000000e-01 	 9.000000000000004e-01 	 -2.505063990431625e-01 
0.000000 	 7.083333333333330e-01 	 8.500000000000001e-01 	 -3.052478997298759e-01 
0.000000 	 6.666666666666665e-01 	 8.000000000000003e-01 	 -3.581563009305481e-01 
0.000000 	 6.250000000000000e-01 	 7.500000000000000e-01 	 -4.092538247077604e-01 
0.000000 	 5.833333333333330e-01 	 7.000000000000002e-01 	 -4.585519876585324e-01 
0.000000 	 5.416666666666665e-01 	 6.500000000000004e-01 	 -5.060463522970809e-01 
0.000000 	 5.000000000000000e-01 	 6.000000000000001e-01 	 -5.517096915238220e-01 
0.000000 	 4.583333333333330e-01 	 5.500000000000003e-01 	 -5.954833710309190e-01 
0.000000 	 4.166666666666665e-01 	 5.000000000000000e-01 	 -6.372669407292362e-01 
0.000000 	 3.750000000000000e-01 	 4.500000000000002e-01 	 -6.769063009305483e-01 
0.000000 	 3.333333333333330e-01 	 4.000000000000004e-01 	 -7.141814480994700e-01 
0.000000 	 2.916666666666665e-01 	 3.500000000000001e-01 	 -7.487957513797650e-01 
0.000000 	 2.500000000000000e-01 	 3.000000000000003e-01 	 -7.803698964305061e-01 
0.000000 	 2.083333333333330e-01 	 2.500000000000000e-01 	 -8.084447624690099e-01 
0.000000 	 1.666666666666665e-01 	 2.000000000000002e-01 	 -8.324979499558052e-01 
0.000000 	 1.250000000000000e-01 	 1.500000000000004e-01 	 -8.519775510032142e-01 
0.000000 	 8.333333333333304e-02 	 1.000000000000001e-01 	 -8.663532628466202e-01 
0.000000 	 4.166666666666652e-02 	 5.000000000000027e-02 	 -8.751791800529881e-01 
0.000000 	 0.000000000000000e+00 	 0.000000000000000e+00 	 -8.781563009305482e-01 
0.000000 	 -4.166666666666696e-02 	 -4.999999999999982e-02 	 -8.751791800529880e-01 
0.000000 	 -8.333333333333348e-02 	 -9.999999999999964e-02 	 -8.663532628466202e-01 
0.000000 	 -1.250000000000000e-01 	 -1.499999999999999e-01 	 -8.519775510032142e-01 
0.000000 	 -1.666666666666670e-01 	 -1.999999999999997e-01 	 -8.324979499558051e-01 
0.000000 	 -2.083333333333335e-01 	 -2.500000000000000e-01 	 -8.084447624690096e-01 
0.000000 	 -2.500000000000000e-01 	 -2.999999999999998e-01 	 -7.803698964305062e-01 
0.000000 	 -2.916666666666670e-01 	 -3.499999999999996e-01 	 -7.487957513797650e-01 
0.000000 	 -3.333333333333335e-01 	 -3.999999999999999e-01 	 -7.141814480994700e-01 
0.000000 	 -3.750000000000000e-01 	 -4.499999999999997e-01 	 -6.769063009305485e-01 
0.000000 	 -4.166666666666670e-01 	 -5.000000000000000e-01 	 -6.372669407292361e-01 
0.000000 	 -4.583333333333335e-01 	 -5.499999999999998e-01 	 -5.954833710309190e-01 
0.000000 	 -5.000000000000000e-01 	 -5.999999999999996e-01 	 -5.517096915238222e-01 
0.000000 	 -5.416666666666667e-01 	 -6.499999999999999e-01 	 -5.060463522970812e-01 
0.000000 	 -5.833333333333335e-01 	 -6.999999999999997e-01 	 -4.585519876585327e-01 
0.000000 	 -6.250000000000000e-01 	 -7.500000000000000e-01 	 -4.092538247077604e-01 
0.000000 	 -6.666666666666667e-01 	 -7.999999999999998e-01 	 -3.581563009305484e-01 
0.000000 	 -7.083333333333335e-01 	 -8.500000000000001e-01 	 -3.052478997298758e-01 
0.000000 	 -7.500000000000000e-01 	 -8.999999999999999e-01 	 -2.505063990431629e-01 
