120  
 -2.500000000000000e+00 	 -3.000000000000000e+00
 -2.458333333333333e+00 	 -2.950000000000000e+00
 -2.416666666666667e+00 	 -2.900000000000000e+00
 -2.375000000000000e+00 	 -2.850000000000000e+00
 -2.333333333333333e+00 	 -2.800000000000000e+00
 -2.291666666666667e+00 	 -2.750000000000000e+00
 -2.250000000000000e+00 	 -2.700000000000000e+00
 -2.208333333333333e+00 	 -2.650000000000000e+00
 -2.166666666666667e+00 	 -2.600000000000000e+00
 -2.125000000000000e+00 	 -2.550000000000000e+00
 -2.083333333333333e+00 	 -2.500000000000000e+00
 -2.041666666666667e+00 	 -2.450000000000000e+00
 -2.000000000000000e+00 	 -2.400000000000000e+00
 -1.958333333333333e+00 	 -2.350000000000000e+00
 -1.916666666666667e+00 	 -2.300000000000000e+00
 -1.875000000000000e+00 	 -2.250000000000000e+00
 -1.833333333333333e+00 	 -2.200000000000000e+00
 -1.791666666666667e+00 	 -2.150000000000000e+00
 -1.750000000000000e+00 	 -2.100000000000000e+00
 -1.708333333333333e+00 	 -2.050000000000000e+00
 -1.666666666666667e+00 	 -2.000000000000000e+00
 -1.625000000000000e+00 	 -1.950000000000000e+00
 -1.583333333333333e+00 	 -1.900000000000000e+00
 -1.541666666666667e+00 	 -1.850000000000000e+00
 -1.500000000000000e+00 	 -1.800000000000000e+00
 -1.458333333333333e+00 	 -1.750000000000000e+00
 -1.416666666666667e+00 	 -1.700000000000000e+00
 -1.375000000000000e+00 	 -1.650000000000000e+00
 -1.333333333333333e+00 	 -1.600000000000000e+00
 -1.291666666666667e+00 	 -1.550000000000000e+00
 -1.250000000000000e+00 	 -1.500000000000000e+00
 -1.208333333333333e+00 	 -1.450000000000000e+00
 -1.166666666666667e+00 	 -1.400000000000000e+00
 -1.125000000000000e+00 	 -1.350000000000000e+00
 -1.083333333333333e+00 	 -1.300000000000000e+00
 -1.041666666666667e+00 	 -1.250000000000000e+00
 -1.000000000000000e+00 	 -1.200000000000000e+00
 -9.583333333333335e-01 	 -1.150000000000000e+00
 -9.166666666666667e-01 	 -1.100000000000000e+00
 -8.750000000000000e-01 	 -1.050000000000000e+00
 -8.333333333333335e-01 	 -1.000000000000000e+00
 -7.916666666666667e-01 	 -9.499999999999997e-01
 -7.500000000000000e-01 	 -8.999999999999999e-01
 -7.083333333333335e-01 	 -8.500000000000001e-01
 -6.666666666666667e-01 	 -7.999999999999998e-01
 -6.250000000000000e-01 	 -7.500000000000000e-01
 -5.833333333333335e-01 	 -6.999999999999997e-01
 -5.416666666666667e-01 	 -6.499999999999999e-01
 -5.000000000000000e-01 	 -5.999999999999996e-01
 -4.583333333333335e-01 	 -5.499999999999998e-01
 -4.166666666666670e-01 	 -5.000000000000000e-01
 -3.750000000000000e-01 	 -4.499999999999997e-01
 -3.333333333333335e-01 	 -3.999999999999999e-01
 -2.916666666666670e-01 	 -3.499999999999996e-01
 -2.500000000000000e-01 	 -2.999999999999998e-01
 -2.083333333333335e-01 	 -2.500000000000000e-01
 -1.666666666666670e-01 	 -1.999999999999997e-01
 -1.250000000000000e-01 	 -1.499999999999999e-01
 -8.333333333333348e-02 	 -9.999999999999964e-02
 -4.166666666666696e-02 	 -4.999999999999982e-02
 0.000000000000000e+00 	 0.000000000000000e+00
 4.166666666666652e-02 	 5.000000000000027e-02
 8.333333333333304e-02 	 1.000000000000001e-01
 1.250000000000000e-01 	 1.500000000000004e-01
 1.666666666666665e-01 	 2.000000000000002e-01
 2.083333333333330e-01 	 2.500000000000000e-01
 2.500000000000000e-01 	 3.000000000000003e-01
 2.916666666666665e-01 	 3.500000000000001e-01
 3.333333333333330e-01 	 4.000000000000004e-01
 3.750000000000000e-01 	 4.500000000000002e-01
 4.166666666666665e-01 	 5.000000000000000e-01
 4.583333333333330e-01 	 5.500000000000003e-01
 5.000000000000000e-01 	 6.000000000000001e-01
 5.416666666666665e-01 	 6.500000000000004e-01
 5.833333333333330e-01 	 7.000000000000002e-01
 6.250000000000000e-01 	 7.500000000000000e-01
 6.666666666666665e-01 	 8.000000000000003e-01
 7.083333333333330e-01 	 8.500000000000001e-01
 7.500000000000000e-01 	 9.000000000000004e-01
 7.916666666666665e-01 	 9.500000000000002e-01
 8.333333333333330e-01 	 1.000000000000000e+00
 8.750000000000000e-01 	 1.050000000000000e+00
 9.166666666666665e-01 	 1.100000000000001e+00
 9.583333333333330e-01 	 1.150000000000000e+00
 1.000000000000000e+00 	 1.200000000000000e+00
 1.041666666666667e+00 	 1.250000000000000e+00
 1.083333333333333e+00 	 1.300000000000000e+00
 1.125000000000000e+00 	 1.350000000000001e+00
 1.166666666666667e+00 	 1.400000000000000e+00
 1.208333333333333e+00 	 1.450000000000000e+00
 1.250000000000000e+00 	 1.500000000000000e+00
 1.291666666666667e+00 	 1.550000000000000e+00
 1.333333333333333e+00 	 1.600000000000001e+00
 1.375000000000000e+00 	 1.650000000000000e+00
 1.416666666666667e+00 	 1.700000000000000e+00
 1.458333333333333e+00 	 1.750000000000000e+00
 1.500000000000000e+00 	 1.800000000000001e+00
 1.541666666666666e+00 	 1.850000000000001e+00
 1.583333333333333e+00 	 1.900000000000000e+00
 1.625000000000000e+00 	 1.950000000000000e+00
 1.666666666666666e+00 	 2.000000000000000e+00
 1.708333333333333e+00 	 2.050000000000001e+00
 1.750000000000000e+00 	 2.100000000000001e+00
 1.791666666666666e+00 	 2.150000000000000e+00
 1.833333333333333e+00 	 2.200000000000000e+00
 1.875000000000000e+00 	 2.250000000000000e+00
 1.916666666666666e+00 	 2.300000000000001e+00
 1.958333333333333e+00 	 2.350000000000001e+00
 2.000000000000000e+00 	 2.400000000000000e+00
 2.041666666666666e+00 	 2.450000000000000e+00
 2.083333333333333e+00 	 2.500000000000000e+00
 2.125000000000000e+00 	 2.550000000000001e+00
 2.166666666666666e+00 	 2.600000000000001e+00
 2.208333333333333e+00 	 2.650000000000000e+00
 2.250000000000000e+00 	 2.700000000000000e+00
 2.291666666666666e+00 	 2.750000000000000e+00
 2.333333333333333e+00 	 2.800000000000001e+00
 2.375000000000000e+00 	 2.850000000000001e+00
 2.416666666666666e+00 	 2.900000000000000e+00
 2.458333333333333e+00 	 2.950000000000000e+00
